OGF_ID,MUNICIPAL_TYPE,MUNICIPAL_TYPE_FR,MUNICIPAL_NAME,MUNICIPAL_NAME_FR,MUNID,MAH_CODE,MUNICIPAL_AREA_EXTENT_TYPE,MUNICIPAL_AREA_EXTENT_TYPE_FR,ASSESSMENT_CODE,MUNICIPAL_NAME_PREFIX,MUNICIPAL_NAME_PREFIX_FR,MUNICIPAL_NAME_SHORTFORM,MUNICIPAL_NAME_SHORTFORM_FR,UPPER_TIER_ASSESSMENT_CODE,UPPER_TIER_MUNICIPALITY,UPPER_TIER_MUNICIPALITY_FR,EFFECTIVE_DATETIME,SYSTEM_DATETIME,OBJECTID,SHAPEAREA,SHAPELEN
319586120,Single Tier Municipality,Municipalités à palier unique,CITY OF WINDSOR,CITÉ DE WINDSOR,37039,45101,Islands,Îles,3739,CITY OF,CITÉ DE,WINDSOR,WINDSOR,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,6705,0,0
319586053,Single Tier Municipality,Municipalités à palier unique,TOWNSHIP OF BLACK RIVER-MATHESON,CANTON DE BLACK RIVER-MATHESON,56014,81601,Mainland,Terre ferme,5614,TOWNSHIP OF,CANTON DE,BLACK RIVER-MATHESON,BLACK RIVER-MATHESON,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,6721,0,0
319585989,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF MUSKOKA LAKES,CANTON DE MUSKOKA LAKES,44053,33603,Water,Eau,4453,TOWNSHIP OF,CANTON DE,MUSKOKA LAKES,MUSKOKA LAKES,,DISTRICT MUNICIPALITY OF MUSKOKA,DISTRICT MUNICIPALITÉ DE MUSKOKA,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,6737,0,0
319586021,Lower Tier Municipality,Municipalités de palier inférieur,CITY OF MISSISSAUGA,CITÉ DE MISSISSAUGA,21005,21102,Water,Eau,2105,CITY OF,CITÉ DE,MISSISSAUGA,MISSISSAUGA,,REGIONAL MUNICIPALITY OF PEEL,MUNICIPALITÉ RÉGIONALE DE PEEL,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,6753,0,0
319585808,Single Tier Municipality,Municipalités à palier unique,TOWN OF FORT FRANCES,VILLE DE FORT FRANCES,59012,87401,Water,Eau,5912,TOWN OF,VILLE DE,FORT FRANCES,FORT FRANCES,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,6769,0,0
319586020,Lower Tier Municipality,Municipalités de palier inférieur,TOWN OF SOUTH BRUCE PENINSULA,VILLE DE SOUTH BRUCE PENINSULA,41053,41407,Water,Eau,4102,TOWN OF,VILLE DE,SOUTH BRUCE PENINSULA,SOUTH BRUCE PENINSULA,,COUNTY OF BRUCE,COMTÉ DE BRUCE,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,6785,0,0
319585829,Single Tier Municipality,Municipalités à palier unique,CITY OF BELLEVILLE,CITÉ DE BELLEVILLE,12005,51103,Mainland,Terre ferme,1208,CITY OF,CITÉ DE,BELLEVILLE,BELLEVILLE,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,6801,0,0
319585626,Single Tier Municipality,Municipalités à palier unique,TOWN OF RAINY RIVER,VILLE DE RAINY RIVER,59042,87402,Mainland,Terre ferme,5942,TOWN OF,VILLE DE,RAINY RIVER,RAINY RIVER,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,6817,0,0
319585622,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF BONNECHERE VALLEY,CANTON DE BONNECHERE VALLEY,47015,69635,Mainland,Terre ferme,4738,TOWNSHIP OF,CANTON DE,BONNECHERE VALLEY,BONNECHERE VALLEY,,COUNTY OF RENFREW,COMTÉ DE RENFREW,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,6833,0,0
319586083,Single Tier Municipality,Municipalités à palier unique,TOWNSHIP OF TARBUTT,CANTON DE TARBUTT,57014,80612,Islands,Îles,5714,TOWNSHIP OF,CANTON DE,TARBUTT,TARBUTT,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,6849,0,0
319585761,Single Tier Municipality,Municipalités à palier unique,MUNICIPALITY OF NEEBING,MUNICIPALITÉ DE NEEBING,58001,89606,Islands,Îles,5801,MUNICIPALITY OF,MUNICIPALITÉ DE,NEEBING,NEEBING,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,6865,0,0
319585844,Lower Tier Municipality,Municipalités de palier inférieur,TOWN OF DESERONTO,VILLE DE DESERONTO,12002,51401,Water,Eau,1202,TOWN OF,VILLE DE,DESERONTO,DESERONTO,,COUNTY OF HASTINGS,COMTÉ DE HASTINGS,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,6881,0,0
319585895,Lower Tier Municipality,Municipalités de palier inférieur,CITY OF RICHMOND HILL,CITÉ DE RICHMOND HILL,19038,27404,Mainland,Terre ferme,1938,CITY OF,CITÉ DE,RICHMOND HILL,RICHMOND HILL,,REGIONAL MUNICIPALITY OF YORK,MUNICIPALITÉ RÉGIONALE DE YORK,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,6897,0,0
319585629,Lower Tier Municipality,Municipalités de palier inférieur,TOWN OF KINGSVILLE,VILLE DE KINGSVILLE,37008,45411,Islands,Îles,3711,TOWN OF,VILLE DE,KINGSVILLE,KINGSVILLE,,COUNTY OF ESSEX,COMTÉ D'ESSEX,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,6913,0,0
319586239,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF SOUTHWOLD,CANTON DE SOUTHWOLD,34024,44606,Water,Eau,3424,TOWNSHIP OF,CANTON DE,SOUTHWOLD,SOUTHWOLD,,COUNTY OF ELGIN,COMTÉ D'ELGIN,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,6929,0,0
319586066,Single Tier Municipality,Municipalités à palier unique,CITY OF LONDON,CITÉ DE LONDON,39036,59101,Mainland,Terre ferme,3936,CITY OF,CITÉ DE,LONDON,LONDON,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,6945,0,0
319585687,Single Tier Municipality,Municipalités à palier unique,"TOWNSHIP OF MACDONALD, MEREDITH AND ABERDEEN ADDITIONAL","CANTON DE MACDONALD, MEREDITH AND ABERDEEN ADDITIONAL",57051,80607,Water,Eau,5751,TOWNSHIP OF,CANTON DE,"MACDONALD, MEREDITH AND ABERDEEN ADDITIONAL","MACDONALD, MEREDITH AND ABERDEEN ADDITIONAL",,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,6961,0,0
319585648,Single Tier Municipality,Municipalités à palier unique,COUNTY OF PRINCE EDWARD,CITÉ DE PRINCE EDWARD COUNTY,13002,68101,Mainland,Terre ferme,1350,COUNTY OF,COMPTÉ DE,PRINCE EDWARD,PRINCE EDWARD COUNTY,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,6977,0,0
319586070,Single Tier Municipality,Municipalités à palier unique,TOWNSHIP OF JOHNSON,CANTON DE JOHNSON,57016,80605,Islands,Îles,5716,TOWNSHIP OF,CANTON DE,JOHNSON,JOHNSON,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,6993,0,0
319586240,Single Tier Municipality,Municipalités à palier unique,TOWNSHIP OF CHAMBERLAIN,CANTON DE CHAMBERLAIN,54054,90605,Mainland,Terre ferme,5454,TOWNSHIP OF,CANTON DE,CHAMBERLAIN,CHAMBERLAIN,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,7009,0,0
319585729,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF CLEARVIEW,CANTON DE CLEARVIEW,43030,70620,Mainland,Terre ferme,4329,TOWNSHIP OF,CANTON DE,CLEARVIEW,CLEARVIEW,,COUNTY OF SIMCOE,COMTÉ DE SIMCOE,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,7025,0,0
319585982,Single Tier Municipality,Municipalités à palier unique,VILLAGE OF HILTON BEACH,VILLAGE DE HILTON BEACH,57006,80501,Mainland,Terre ferme,5706,VILLAGE OF,VILLAGE DE,HILTON BEACH,HILTON BEACH,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,7041,0,0
319585638,Lower Tier Municipality,Municipalités de palier inférieur,TOWN OF LASALLE,VILLE DE LASALLE,37034,45408,Water,Eau,3734,TOWN OF,VILLE DE,LASALLE,LASALLE,,COUNTY OF ESSEX,COMTÉ D'ESSEX,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,7057,0,0
319585872,Single Tier Municipality,Municipalités à palier unique,TOWNSHIP OF BURPEE AND MILLS,CANTON DE BURPEE AND MILLS,51028,83604,Water,Eau,5128,TOWNSHIP OF,CANTON DE,BURPEE AND MILLS,BURPEE AND MILLS,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,7073,0,0
319585652,Single Tier Municipality,Municipalités à palier unique,TOWNSHIP OF ST. JOSEPH,CANTON DE ST. JOSEPH,57008,80611,Mainland,Terre ferme,5708,TOWNSHIP OF,CANTON DE,ST. JOSEPH,ST. JOSEPH,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,7089,0,0
319586276,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF GEORGIAN BAY,CANTON DE GEORGIAN BAY,44065,33601,Islands,Îles,4465,TOWNSHIP OF,CANTON DE,GEORGIAN BAY,GEORGIAN BAY,,DISTRICT MUNICIPALITY OF MUSKOKA,DISTRICT MUNICIPALITÉ DE MUSKOKA,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,7105,0,0
319585767,Lower Tier Municipality,Municipalités de palier inférieur,TOWN OF PETAWAWA,VILLE DE PETAWAWA,47077,69405,Mainland,Terre ferme,4779,TOWN OF,VILLE DE,PETAWAWA,PETAWAWA,,COUNTY OF RENFREW,COMTÉ DE RENFREW,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,7121,0,0
319586144,Single Tier Municipality,Municipalités à palier unique,TOWN OF PARRY SOUND,VILLE DE PARRY SOUND,49032,86402,Islands,Îles,4932,TOWN OF,VILLE DE,PARRY SOUND,PARRY SOUND,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,7137,0,0
319586115,Single Tier Municipality,Municipalités à palier unique,TOWN OF ESPANOLA,VILLE D'ESPANOLA,52026,88405,Mainland,Terre ferme,5226,TOWN OF,VILLE DE,ESPANOLA,ESPANOLA,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,7153,0,0
319586110,Lower Tier Municipality,Municipalités de palier inférieur,CITY OF WOODSTOCK,CITÉ DE WOODSTOCK,32042,37101,Mainland,Terre ferme,3242,CITY OF,CITÉ DE,WOODSTOCK,WOODSTOCK,,COUNTY OF OXFORD,COMTÉ D'OXFORD,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,7169,0,0
319585978,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF ELIZABETHTOWN-KITLEY,CANTON D'ELIZABETHTOWN-KITLEY,7011,56622,Water,Eau,801,TOWNSHIP OF,CANTON DE,ELIZABETHTOWN-KITLEY,ELIZABETHTOWN-KITLEY,,UNITED COUNTIES OF LEEDS AND GRENVILLE,COMTÉS UNIS DE LEEDS AND GRENVILLE,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,7185,0,0
319585621,Single Tier Municipality,Municipalités à palier unique,CITY OF CORNWALL,CITÉ DE CORNWALL,1012,71101,Islands,Îles,402,CITY OF,CITÉ DE,CORNWALL,CORNWALL,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,7201,0,0
319586124,Single Tier Municipality,Municipalités à palier unique,HALDIMAND COUNTY,HALDIMAND COUNTY,28005,12102,Mainland,Terre ferme,2810,,,HALDIMAND COUNTY,HALDIMAND COUNTY,,,,2024/02/15 10:45:54+00,2024/02/15 19:24:59+00,7217,0,0
319586202,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF NORTH DUMFRIES,CANTON DE NORTH DUMFRIES,30001,25601,Mainland,Terre ferme,3001,TOWNSHIP OF,CANTON DE,NORTH DUMFRIES,NORTH DUMFRIES,,REGIONAL MUNICIPALITY OF WATERLOO,MUNICIPALITÉ RÉGIONALE DE WATERLOO,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,7233,0,0
319586286,Single Tier Municipality,Municipalités à palier unique,CITY OF BRANTFORD,CITÉ DE BRANTFORD,29006,40101,Mainland,Terre ferme,2906,CITY OF,CITÉ DE,BRANTFORD,BRANTFORD,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,7249,0,0
319585666,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF WHITEWATER REGION,CANTON DE WHITEWATER REGION,47050,69636,Water,Eau,4758,TOWNSHIP OF,CANTON DE,WHITEWATER REGION,WHITEWATER REGION,,COUNTY OF RENFREW,COMTÉ DE RENFREW,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,7265,0,0
319585979,Lower Tier Municipality,Municipalités de palier inférieur,MUNICIPALITY OF MIDDLESEX CENTRE,MUNICIPALITÉ DE MIDDLESEX CENTRE,39020,59616,Mainland,Terre ferme,3939,MUNICIPALITY OF,MUNICIPALITÉ DE,MIDDLESEX CENTRE,MIDDLESEX CENTRE,,COUNTY OF MIDDLESEX,COMTÉ DE MIDDLESEX,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,7281,0,0
319585791,Lower Tier Municipality,Municipalités de palier inférieur,MUNICIPALITY OF BRIGHTON,MUNICIPALITÉ DE BRIGHTON,14005,61407,Islands,Îles,1408,MUNICIPALITY OF,MUNICIPALITÉ DE,BRIGHTON,BRIGHTON,,COUNTY OF NORTHUMBERLAND,COMTÉ DE NORTHUMBERLAND,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,7297,0,0
319586250,Lower Tier Municipality,Municipalités de palier inférieur,CITY OF THOROLD,CITÉ DE THOROLD,26037,18105,Mainland,Terre ferme,2731,CITY OF,CITÉ DE,THOROLD,THOROLD,,REGIONAL MUNICIPALITY OF NIAGARA,MUNICIPALITÉ RÉGIONALE DE NIAGARA,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,7313,0,0
319585922,Single Tier Municipality,Municipalités à palier unique,TOWNSHIP OF ARMSTRONG,CANTON D'ARMSTRONG,54036,90601,Mainland,Terre ferme,5436,TOWNSHIP OF,CANTON DE,ARMSTRONG,ARMSTRONG,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,7329,0,0
319586288,Lower Tier Municipality,Municipalités de palier inférieur,VILLAGE OF MERRICKVILLE-WOLFORD,VILLAGE DE MERRICKVILLE-WOLFORD,7050,56506,Mainland,Terre ferme,714,VILLAGE OF,VILLAGE DE,MERRICKVILLE-WOLFORD,MERRICKVILLE-WOLFORD,,UNITED COUNTIES OF LEEDS AND GRENVILLE,COMTÉS UNIS DE LEEDS AND GRENVILLE,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,7345,0,0
319585793,Single Tier Municipality,Municipalités à palier unique,TOWN OF KEARNEY,VILLE DE KEARNEY,49018,86401,Mainland,Terre ferme,4918,TOWN OF,VILLE DE,KEARNEY,KEARNEY,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,7361,0,0
319586105,Lower Tier Municipality,Municipalités de palier inférieur,TOWN OF BANCROFT,VILLE DE BANCROFT,12061,51403,Mainland,Terre ferme,1262,TOWN OF,VILLE DE,BANCROFT,BANCROFT,,COUNTY OF HASTINGS,COMTÉ DE HASTINGS,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,7377,0,0
319586196,Lower Tier Municipality,Municipalités de palier inférieur,TOWN OF COBOURG,VILLE DE COBOURG,14021,61403,Water,Eau,1421,TOWN OF,VILLE DE,COBOURG,COBOURG,,COUNTY OF NORTHUMBERLAND,COMTÉ DE NORTHUMBERLAND,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,7393,0,0
319585623,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF EAST HAWKESBURY,CANTON D'EAST HAWKESBURY,2001,67606,Mainland,Terre ferme,201,TOWNSHIP OF,CANTON DE,EAST HAWKESBURY,EAST HAWKESBURY,,UNITED COUNTIES OF PRESCOTT AND RUSSELL,COMTÉS UNIS DE PRESCOTT AND RUSSELL,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,7409,0,0
319585718,Lower Tier Municipality,Municipalités de palier inférieur,MUNICIPALITY OF CENTRAL HURON,MUNICIPALITÉ DE CENTRAL HURON,40025,52617,Water,Eau,4030,MUNICIPALITY OF,MUNICIPALITÉ DE,CENTRAL HURON,CENTRAL HURON,,COUNTY OF HURON,COMTÉ DE HURON,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,7425,0,0
319586079,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF AUGUSTA,CANTON D'AUGUSTA,7006,56601,Mainland,Terre ferme,706,TOWNSHIP OF,CANTON DE,AUGUSTA,AUGUSTA,,UNITED COUNTIES OF LEEDS AND GRENVILLE,COMTÉS UNIS DE LEEDS AND GRENVILLE,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,7441,0,0
319585941,Lower Tier Municipality,Municipalités de palier inférieur,MUNICIPALITY OF KINCARDINE,MUNICIPALITÉ DE KINCARDINE,41020,41625,Islands,Îles,4108,MUNICIPALITY OF,MUNICIPALITÉ DE,KINCARDINE,KINCARDINE,,COUNTY OF BRUCE,COMTÉ DE BRUCE,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,7457,0,0
319586028,Lower Tier Municipality,Municipalités de palier inférieur,MUNICIPALITY OF MEAFORD,MUNICIPALITÉ DE MEAFORD,42047,47406,Mainland,Terre ferme,4210,MUNICIPALITY OF,MUNICIPALITÉ DE,MEAFORD,MEAFORD,,COUNTY OF GREY,COMTÉ DE GREY,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,7473,0,0
319586068,Lower Tier Municipality,Municipalités de palier inférieur,CITY OF SARNIA,CITÉ DE SARNIA,38030,54102,Water,Eau,3829,CITY OF,CITÉ DE,SARNIA,SARNIA,,COUNTY OF LAMBTON,COMTÉ DE LAMBTON,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,7489,0,0
319586203,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF LEEDS AND THE THOUSAND ISLANDS,CANTON DE LEEDS AND THE THOUSAND ISLANDS,7019,56621,Islands,Îles,812,TOWNSHIP OF,CANTON DE,LEEDS AND THE THOUSAND ISLANDS,LEEDS AND THE THOUSAND ISLANDS,,UNITED COUNTIES OF LEEDS AND GRENVILLE,COMTÉS UNIS DE LEEDS AND GRENVILLE,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,7505,0,0
319586187,Single Tier Municipality,Municipalités à palier unique,TOWNSHIP OF VAL RITA-HARTY,CANTON DE VAL RITA-HARTY,56070,81611,Mainland,Terre ferme,5670,TOWNSHIP OF,CANTON DE,VAL RITA-HARTY,VAL RITA-HARTY,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,7521,0,0
319586296,Single Tier Municipality,Municipalités à palier unique,TOWNSHIP OF CONMEE,CANTON DE CONMEE,58019,89601,Mainland,Terre ferme,5819,TOWNSHIP OF,CANTON DE,CONMEE,CONMEE,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,7537,0,0
319586265,Lower Tier Municipality,Municipalités de palier inférieur,TOWN OF PETAWAWA,VILLE DE PETAWAWA,47077,69405,Water,Eau,4779,TOWN OF,VILLE DE,PETAWAWA,PETAWAWA,,COUNTY OF RENFREW,COMTÉ DE RENFREW,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,7553,0,0
319585831,Single Tier Municipality,Municipalités à palier unique,MUNICIPALITY OF GORDON / BARRIE ISLAND,MUNICIPALITÉ DE GORDON / BARRIE ISLAND,51024,83607,Islands,Îles,5124,MUNICIPALITY OF,MUNICIPALITÉ DE,GORDON / BARRIE ISLAND,GORDON / BARRIE ISLAND,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,7569,0,0
319586019,Single Tier Municipality,Municipalités à palier unique,TOWNSHIP OF JOHNSON,CANTON DE JOHNSON,57016,80605,Mainland,Terre ferme,5716,TOWNSHIP OF,CANTON DE,JOHNSON,JOHNSON,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,7585,0,0
319585980,Single Tier Municipality,Municipalités à palier unique,TOWN OF FORT FRANCES,VILLE DE FORT FRANCES,59012,87401,Mainland,Terre ferme,5912,TOWN OF,VILLE DE,FORT FRANCES,FORT FRANCES,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,7601,0,0
319585776,Lower Tier Municipality,Municipalités de palier inférieur,TOWN OF SAUGEEN SHORES,VILLE DE SAUGEEN SHORES,41043,41408,Islands,Îles,4110,TOWN OF,VILLE DE,SAUGEEN SHORES,SAUGEEN SHORES,,COUNTY OF BRUCE,COMTÉ DE BRUCE,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,7617,0,0
319585814,Single Tier Municipality,Municipalités à palier unique,TOWNSHIP OF EMO,CANTON D'EMO,59019,87607,Mainland,Terre ferme,5919,TOWNSHIP OF,CANTON DE,EMO,EMO,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,7633,0,0
319585689,Lower Tier Municipality,Municipalités de palier inférieur,"TOWNSHIP OF KILLALOE, HAGARTY AND RICHARDS","CANTON DE KILLALOE, HAGARTY AND RICHARDS",47030,69633,Mainland,Terre ferme,4731,TOWNSHIP OF,CANTON DE,"KILLALOE, HAGARTY AND RICHARDS","KILLALOE, HAGARTY AND RICHARDS",,COUNTY OF RENFREW,COMTÉ DE RENFREW,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,7649,0,0
319585950,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF CRAMAHE,CANTON DE CRAMAHE,14010,61617,Water,Eau,1411,TOWNSHIP OF,CANTON DE,CRAMAHE,CRAMAHE,,COUNTY OF NORTHUMBERLAND,COMTÉ DE NORTHUMBERLAND,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,7665,0,0
319585797,Single Tier Municipality,Municipalités à palier unique,TOWNSHIP OF BILLINGS,CANTON DE BILLINGS,51021,83603,Mainland,Terre ferme,5121,TOWNSHIP OF,CANTON DE,BILLINGS,BILLINGS,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,7681,0,0
319585892,Lower Tier Municipality,Municipalités de palier inférieur,MUNICIPALITY OF BAYHAM,MUNICIPALITÉ DE BAYHAM,34003,44609,Water,Eau,3401,MUNICIPALITY OF,MUNICIPALITÉ DE,BAYHAM,BAYHAM,,COUNTY OF ELGIN,COMTÉ D'ELGIN,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,7697,0,0
319585800,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF CENTRE WELLINGTON,CANTON DE CENTRE WELLINGTON,23010,75614,Mainland,Terre ferme,2326,TOWNSHIP OF,CANTON DE,CENTRE WELLINGTON,CENTRE WELLINGTON,,COUNTY OF WELLINGTON,COMTÉ DE WELLINGTON,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,7713,0,0
319585948,Lower Tier Municipality,Municipalités de palier inférieur,TOWN OF FORT ERIE,VILLE DE FORT ERIE,26003,18401,Islands,Îles,2703,TOWN OF,VILLE DE,FORT ERIE,FORT ERIE,,REGIONAL MUNICIPALITY OF NIAGARA,MUNICIPALITÉ RÉGIONALE DE NIAGARA,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,7729,0,0
319585713,Single Tier Municipality,Municipalités à palier unique,MUNICIPALITY OF MATTAWAN,MUNICIPALITÉ DE MATTAWAN,48019,85608,Islands,Îles,4819,MUNICIPALITY OF,MUNICIPALITÉ DE,MATTAWAN,MATTAWAN,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,7745,0,0
319586252,Single Tier Municipality,Municipalités à palier unique,TOWNSHIP OF TARBUTT,CANTON DE TARBUTT,57014,80612,Water,Eau,5714,TOWNSHIP OF,CANTON DE,TARBUTT,TARBUTT,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,7761,0,0
319585708,Single Tier Municipality,Municipalités à palier unique,"TOWNSHIP OF MACDONALD, MEREDITH AND ABERDEEN ADDITIONAL","CANTON DE MACDONALD, MEREDITH AND ABERDEEN ADDITIONAL",57051,80607,Mainland,Terre ferme,5751,TOWNSHIP OF,CANTON DE,"MACDONALD, MEREDITH AND ABERDEEN ADDITIONAL","MACDONALD, MEREDITH AND ABERDEEN ADDITIONAL",,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,7777,0,0
319586089,Single Tier Municipality,Municipalités à palier unique,CITY OF ST. THOMAS,CITÉ DE ST. THOMAS,34021,44101,Mainland,Terre ferme,3421,CITY OF,CITÉ DE,ST. THOMAS,ST. THOMAS,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,7793,0,0
319586136,Lower Tier Municipality,Municipalités de palier inférieur,MUNICIPALITY OF NORTH MIDDLESEX,MUNICIPALITÉ DE NORTH MIDDLESEX,39041,59619,Mainland,Terre ferme,3954,MUNICIPALITY OF,MUNICIPALITÉ DE,NORTH MIDDLESEX,NORTH MIDDLESEX,,COUNTY OF MIDDLESEX,COMTÉ DE MIDDLESEX,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,7809,0,0
319585826,Lower Tier Municipality,Municipalités de palier inférieur,TOWN OF COLLINGWOOD,VILLE DE COLLINGWOOD,43031,70403,Water,Eau,4331,TOWN OF,VILLE DE,COLLINGWOOD,COLLINGWOOD,,COUNTY OF SIMCOE,COMTÉ DE SIMCOE,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,7825,0,0
319585683,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF WOLLASTON,CANTON DE WOLLASTON,12054,51619,Mainland,Terre ferme,1254,TOWNSHIP OF,CANTON DE,WOLLASTON,WOLLASTON,,COUNTY OF HASTINGS,COMTÉ DE HASTINGS,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,7841,0,0
319586112,Single Tier Municipality,Municipalités à palier unique,TOWN OF SPANISH,VILLE DE SPANISH,57039,80618,Islands,Îles,5739,TOWN OF,VILLE DE,SPANISH,SPANISH,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,7857,0,0
319586189,Single Tier Municipality,Municipalités à palier unique,TOWNSHIP OF TEHKUMMAH,CANTON DE TEHKUMMAH,51001,83611,Water,Eau,5101,TOWNSHIP OF,CANTON DE,TEHKUMMAH,TEHKUMMAH,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,7873,0,0
319585645,Single Tier Municipality,Municipalités à palier unique,TOWN OF NORTHEASTERN MANITOULIN AND THE ISLANDS,VILLE DE NORTHEASTERN MANITOULIN AND THE ISLANDS,51015,83403,Islands,Îles,5119,TOWN OF,VILLE DE,NORTHEASTERN MANITOULIN AND THE ISLANDS,NORTHEASTERN MANITOULIN AND THE ISLANDS,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,7889,0,0
319585971,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF STIRLING-RAWDON,CANTON DE STIRLING-RAWDON,12017,51622,Mainland,Terre ferme,1220,TOWNSHIP OF,CANTON DE,STIRLING-RAWDON,STIRLING-RAWDON,,COUNTY OF HASTINGS,COMTÉ DE HASTINGS,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,7905,0,0
